OrderItemId,Store,Product,Gallons,Delivered Date Time
2081197,Jumbo 663,DSL,7580,
2080623,Jumbo 663,DSL,7580,2018-10-01 12:51:03.8666667
2080529,Jumbo 663,DSL,7570,
2080516,Jumbo 663,DSL,7690,2018-10-01 12:48:22.4966667
2075738,Jumbo 663,DSL,7570,
2074999,Jumbo 663,DSL,7690,2018-09-30 12:43:29.1333333
2074997,Jumbo 663,DSL,7740,2018-09-30 09:48:49.0466667
2072103,Jumbo 663,DSL,7655,
2072079,Jumbo 663,DSL,7690,
2071602,Jumbo 663,DSL,7690,2018-09-29 09:19:57.5000000
2068270,Jumbo 663,DSL,7610,2018-09-29 01:39:18.5533333
2067902,Jumbo 663,DSL,7770,2018-09-28 16:20:43.5200000
2066083,Jumbo 663,DSL,7590,2018-09-28 08:54:58.5133333
2065519,Jumbo 663,DSL,7500,2018-09-27 14:43:51.0466667
2064443,Jumbo 663,DSL,7655,2018-09-28 01:06:40.7233333
2063126,Jumbo 663,DSL,7770,2018-09-27 08:06:45.5000000
2061512,Jumbo 663,DSL,7500,2018-09-27 10:00:25.5066667
2058231,Jumbo 663,DSL,7500,2018-09-26 08:14:08.6433333
2056604,Jumbo 663,DSL,7500,2018-09-26 05:19:45.5566667
2055976,Jumbo 663,DSL,7590,2018-09-26 14:52:48.1400000
2055975,Jumbo 663,DSL,7590,2018-09-26 09:55:44.1200000
2054805,Jumbo 663,DSL,7590,2018-09-25 16:59:41.2566667
2054804,Jumbo 663,DSL,7655,2018-09-25 12:05:28.5866667
2054803,Jumbo 663,DSL,7740,2018-09-25 10:40:44.5666667
2054800,Jumbo 663,DSL,7610,2018-09-26 03:30:37.1800000
2050319,Jumbo 663,DSL,7500,2018-09-24 14:45:00.0000000
2050281,Jumbo 663,DSL,7570,2018-09-25 00:29:49.5433333
2049266,Jumbo 663,DSL,7770,
2049246,Jumbo 663,DSL,7590,2018-09-24 04:52:05.8000000
2049239,Jumbo 663,DSL,7570,
2049238,Jumbo 663,DSL,7650,
2045063,Jumbo 663,DSL,7770,2018-09-24 00:10:42.3833333
2043887,Jumbo 663,DSL,7650,2018-09-23 15:43:59.1366667
2039256,Jumbo 663,DSL,7500,2018-09-22 12:45:00.0000000
2039255,Jumbo 663,DSL,7500,
2037106,Jumbo 663,DSL,7500,2018-09-21 04:09:07.0566667
2035137,Jumbo 663,DSL,7500,2018-09-21 17:00:00.0000000
2035135,Jumbo 663,DSL,7500,
2035133,Jumbo 663,DSL,7500,2018-09-21 04:27:21.9900000
2034988,Jumbo 663,DSL,7500,2018-09-20 21:48:28.7333333
2034987,Jumbo 663,DSL,7500,2018-09-20 23:15:00.0000000
2033652,Jumbo 663,DSL,7590,2018-09-20 13:31:02.3366667
2033619,Jumbo 663,DSL,7650,2018-09-20 11:57:25.1266667
